brand,model,fuel,gear,engine_size,year_model,avg_price_brl,age_years
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,Gasoline,manual,1.5,2011,42914.0,12
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,117149.0,0
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,111647.0,0
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2022,108321.0,1
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2021,100800.0,2
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2020,95935.0,3
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2019,90743.0,4
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2018,82836.0,5
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2017,76399.0,6
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2016,71077.0,7
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2015,66408.0,8
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2014,57016.0,9
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2013,53292.0,10
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2012,48582.0,11
Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2011,46347.0,12
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Mec.,Gasoline,manual,1.5,2011,45835.0,12
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,125337.0,0
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,119901.0,0
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2022,111522.0,1
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2021,107206.0,2
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2020,97843.0,3
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2019,94204.0,4
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2018,88947.0,5
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2017,79827.0,6
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2016,72203.0,7
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2015,67805.0,8
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2012,50122.0,11
Honda,CITY Sedan EXL 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2011,46699.0,12
Honda,Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.,Gasoline,manual,1.8,2013,60629.0,10
Honda,Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.,Gasoline,manual,1.8,2012,58152.0,11
Honda,Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.,Gasoline,manual,1.8,2011,47923.0,12
Honda,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2013,63510.0,10
Honda,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2012,60168.0,11
Honda,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2011,50596.0,12
Honda,Accord Sedan EX 2.0 16V 156cv Aut.,Gasoline,automatic,2.0,2012,55927.0,11
Honda,Accord Sedan EX 2.0 16V 156cv Aut.,Gasoline,automatic,2.0,2011,50601.0,12
Honda,CITY Sedan DX 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2017,72756.0,6
Honda,CITY Sedan DX 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2016,69694.0,7
Honda,CITY Sedan DX 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2012,46910.0,11
Honda,CITY Sedan DX 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2011,44210.0,12
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2021,79041.0,2
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2020,76989.0,3
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2019,74087.0,4
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2018,67260.0,5
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2017,65415.0,6
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2016,61927.0,7
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2015,53979.0,8
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2014,48290.0,9
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2013,45261.0,10
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2012,42974.0,11
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,Gasoline,manual,1.5,2011,40707.0,12
Honda,Fit DX 1.4 Flex 16V 5p Mec.,Gasoline,manual,1.4,2014,47070.0,9
Honda,Fit DX 1.4 Flex 16V 5p Mec.,Gasoline,manual,1.4,2013,44783.0,10
Honda,Fit DX 1.4 Flex 16V 5p Mec.,Gasoline,manual,1.4,2012,40770.0,11
Honda,Fit DX 1.4 Flex 16V 5p Mec.,Gasoline,manual,1.4,2011,38199.0,12
Honda,Fit DX 1.4 Flex 16V 5p Aut.,Gasoline,automatic,1.4,2012,45701.0,11
Honda,Fit DX 1.4 Flex 16V 5p Aut.,Gasoline,automatic,1.4,2011,40847.0,12
Honda,CR-V LX 2.0 16V 2WD Mec.,Gasoline,manual,2.0,2012,73270.0,11
Honda,Fit Twist 1.5 Flex 16V 5p Mec.,Gasoline,manual,1.5,2014,53838.0,9
Honda,Fit Twist 1.5 Flex 16V 5p Mec.,Gasoline,manual,1.5,2013,52360.0,10
Honda,Fit Twist 1.5 Flex 16V 5p Aut.,Gasoline,automatic,1.5,2014,59936.0,9
Honda,Fit Twist 1.5 Flex 16V 5p Aut.,Gasoline,automatic,1.5,2013,55428.0,10
Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,Gasoline,automatic,2.0,2016,78676.0,7
Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,Gasoline,automatic,2.0,2015,74169.0,8
Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,Gasoline,automatic,2.0,2014,68886.0,9
Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,Gasoline,automatic,2.0,2016,83552.0,7
Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,Gasoline,automatic,2.0,2014,73480.0,9
Honda,CR-V EXL 2.0 Flexone 16V 2WD Aut.,Gasoline,automatic,2.0,2014,90825.0,9
Honda,CR-V EXL 2.0 Flexone 16V 2WD Aut.,Gasoline,automatic,2.0,2013,85203.0,10
Honda,CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.,Gasoline,manual,1.5,2014,51279.0,9
Honda,Fit CX 1.4 Flex 16V 5p Mec.,Gasoline,manual,1.4,2014,48389.0,9
Honda,Fit CX 1.4 Flex 16V 5p Aut.,Gasoline,automatic,1.4,2014,51348.0,9
Honda,Fit LX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2017,72068.0,6
Honda,Fit LX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2016,67298.0,7
Honda,Fit LX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2015,59162.0,8
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2021,90711.0,2
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2020,88362.0,3
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2019,84550.0,4
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2018,77365.0,5
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2017,73659.0,6
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2016,68941.0,7
Honda,Fit LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2015,62999.0,8
Honda,Fit DX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2017,70702.0,6
Honda,Fit DX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2016,67845.0,7
Honda,Fit DX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2015,61417.0,8
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2021,82957.0,2
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2020,77931.0,3
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2019,74725.0,4
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2018,68527.0,5
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2017,66646.0,6
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2016,61718.0,7
Honda,Fit DX 1.5 Flexone 16V 5p Mec.,Gasoline,manual,1.5,2015,56915.0,8
Honda,Civic Coupe Si 2.4 16V 206cv Mec. 2p,Gasoline,manual,2.4,2015,137202.0,8
Honda,Civic Coupe Si 2.4 16V 206cv Mec. 2p,Gasoline,manual,2.4,2014,120284.0,9
Honda,HR-V LX 1.8 Flexone 16V 5p Mec.,Gasoline,manual,1.8,2018,98210.0,5
Honda,HR-V LX 1.8 Flexone 16V 5p Mec.,Gasoline,manual,1.8,2017,88680.0,6
Honda,HR-V LX 1.8 Flexone 16V 5p Mec.,Gasoline,manual,1.8,2016,83390.0,7
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2021,119925.0,2
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2020,114609.0,3
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2019,110907.0,4
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2018,98518.0,5
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2017,90091.0,6
Honda,HR-V LX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2016,85529.0,7
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2021,127575.0,2
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2020,120210.0,3
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2019,114499.0,4
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2018,101591.0,5
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2017,94904.0,6
Honda,HR-V EX 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2016,89327.0,7
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2023,152541.0,0
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2021,136237.0,2
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2020,125323.0,3
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2019,119539.0,4
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2018,105118.0,5
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2017,97923.0,6
Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2016,90948.0,7
Honda,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Gasoline,automatic,1.5,2021,164656.0,2
Honda,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Gasoline,automatic,1.5,2020,152055.0,3
Honda,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Gasoline,automatic,1.5,2019,141181.0,4
Honda,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Gasoline,automatic,1.5,2018,133214.0,5
Honda,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Gasoline,automatic,1.5,2017,124049.0,6
Honda,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2021,136217.0,2
Honda,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2020,129645.0,3
Honda,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2019,120895.0,4
Honda,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2018,113524.0,5
Honda,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2017,106351.0,6
Honda,Civic Sedan EX 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2021,130459.0,2
Honda,Civic Sedan EX 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2020,123227.0,3
Honda,Civic Sedan EX 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2019,117504.0,4
Honda,Civic Sedan EX 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2018,110787.0,5
Honda,Civic Sedan EX 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2017,104632.0,6
Honda,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2021,123420.0,2
Honda,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2020,119345.0,3
Honda,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2019,114102.0,4
Honda,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2018,104997.0,5
Honda,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Gasoline,automatic,2.0,2017,101548.0,6
Honda,Civic Sedan SPORT 2.0 Flex 16V Mec.4p,Gasoline,manual,2.0,2019,107583.0,4
Honda,Civic Sedan SPORT 2.0 Flex 16V Mec.4p,Gasoline,manual,2.0,2018,100809.0,5
Honda,Civic Sedan SPORT 2.0 Flex 16V Mec.4p,Gasoline,manual,2.0,2017,96529.0,6
Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2023,107934.0,0
Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2021,101397.0,2
Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2020,97162.0,3
Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2019,93329.0,4
Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2018,85051.0,5
Honda,WR-V EXL 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2023,115633.0,0
Honda,WR-V EXL 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2021,107218.0,2
Honda,WR-V EXL 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2020,101755.0,3
Honda,WR-V EXL 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2019,96885.0,4
Honda,WR-V EXL 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2018,87162.0,5
Honda,HR-V Touring 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2018,109752.0,5
Honda,HR-V Touring 1.8 Flexone 16V 5p Aut.,Gasoline,automatic,1.8,2017,102803.0,6
Honda,Fit Personal 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2021,87082.0,2
Honda,Fit Personal 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2020,81456.0,3
Honda,Fit Personal 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2019,78714.0,4
Honda,Fit Personal 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2018,75196.0,5
Honda,CITY Sedan Personal 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2021,86317.0,2
Honda,CITY Sedan Personal 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2020,83091.0,3
Honda,CITY Sedan Personal 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2019,80509.0,4
Honda,CITY Sedan Personal 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2018,78386.0,5
Honda,Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p,Gasoline,manual,1.5,2020,211130.0,3
Honda,Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p,Gasoline,manual,1.5,2019,201235.0,4
Honda,Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p,Gasoline,manual,1.5,2018,182730.0,5
Honda,CR-V Touring 1.5 16V 4WD 5p Aut.,Gasoline,automatic,1.5,2023,283366.0,0
Honda,CR-V Touring 1.5 16V 4WD 5p Aut.,Gasoline,automatic,1.5,2021,266020.0,2
Honda,CR-V Touring 1.5 16V 4WD 5p Aut.,Gasoline,automatic,1.5,2019,208840.0,4
Honda,CR-V Touring 1.5 16V 4WD 5p Aut.,Gasoline,automatic,1.5,2018,190326.0,5
Honda,Accord Sedan Touring 2.0 TB 16V Aut.,Gasoline,automatic,2.0,2020,239065.0,3
Honda,Accord Sedan Touring 2.0 TB 16V Aut.,Gasoline,automatic,2.0,2019,216418.0,4
Honda,Accord Sedan Touring 2.0 TB 16V Aut.,Gasoline,automatic,2.0,2018,210791.0,5
Honda,HR-V Touring 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2023,186547.0,0
Honda,HR-V Touring 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2023,178712.0,0
Honda,HR-V Touring 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2021,160766.0,2
Honda,HR-V Touring 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2020,147361.0,3
Honda,Civic Sedan LX 2.0 Flex 16V Aut. 4p,Gasoline,automatic,2.0,2021,122992.0,2
Honda,Civic Sedan LX 2.0 Flex 16V Aut. 4p,Gasoline,automatic,2.0,2020,118419.0,3
Honda,WR-V LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2023,102491.0,0
Honda,WR-V LX 1.5 Flexone 16V 5p Aut.,Gasoline,automatic,1.5,2021,97388.0,2
Honda,Accord Sedan 2.0 TB 16V Aut. (Híbrido),Gasoline,automatic,2.0,2023,310025.0,0
Honda,Accord Sedan 2.0 TB 16V Aut. (Híbrido),Gasoline,automatic,2.0,2021,284080.0,2
Honda,CITY Sedan Touring 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,135014.0,0
Honda,CITY Sedan Touring 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2023,126294.0,0
Honda,CITY Sedan Touring 1.5 Flex 16V 4p Aut.,Gasoline,automatic,1.5,2022,123006.0,1
Honda,CITY Hatchback Touring 1.5 Flex 16V Aut,Gasoline,automatic,1.5,2023,133576.0,0
Honda,CITY Hatchback Touring 1.5 Flex 16V Aut,Gasoline,automatic,1.5,2023,127319.0,0
Honda,CITY Hatchback Touring 1.5 Flex 16V Aut,Gasoline,automatic,1.5,2022,123662.0,1
Honda,CITY Hatchback EXL 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2023,124387.0,0
Honda,CITY Hatchback EXL 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2023,119800.0,0
Honda,CITY Hatchback EXL 1.5 Flex 16V Aut.,Gasoline,automatic,1.5,2022,112006.0,1
Honda,HR-V EX 1.5 Sensing 16V 5p Aut.,Gasoline,automatic,1.5,2023,144625.0,0
Honda,HR-V EX 1.5 Sensing 16V 5p Aut.,Gasoline,automatic,1.5,2023,137232.0,0
Honda,HR-V EXL 1.5 Sensing 16V 5p Aut.,Gasoline,automatic,1.5,2023,151989.0,0
Honda,HR-V EXL 1.5 Sensing 16V 5p Aut.,Gasoline,automatic,1.5,2023,144153.0,0
Honda,HR-V Advance 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2023,178869.0,0
Honda,HR-V Advance 1.5 TB 16V 5p Aut.,Gasoline,automatic,1.5,2023,170998.0,0
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2023,245385.0,0
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2022,219213.0,1
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2021,205793.0,2
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2020,187095.0,3
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2019,174453.0,4
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2018,169720.0,5
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2017,165097.0,6
Toyota,Hilux CD 4x4 2.8 Diesel Mec.,Diesel,manual,2.8,2016,160600.0,7
Toyota,Corolla XLi 1.8/1.8 Flex 16V Mec.,Gasoline,manual,1.8,2014,60187.0,9
Toyota,Corolla XLi 1.8/1.8 Flex 16V Mec.,Gasoline,manual,1.8,2013,56486.0,10
Toyota,Corolla XLi 1.8/1.8 Flex 16V Mec.,Gasoline,manual,1.8,2012,52038.0,11
Toyota,Corolla XLi 1.8/1.8 Flex 16V Mec.,Gasoline,manual,1.8,2011,50495.0,12
Toyota,Corolla XLi 1.8/1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2014,61612.0,9
Toyota,Corolla XLi 1.8/1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2013,59922.0,10
Toyota,Corolla XLi 1.8/1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2012,56430.0,11
Toyota,Corolla XLi 1.8/1.8 Flex 16V Aut.,Gasoline,automatic,1.8,2011,52301.0,12
Toyota,RAV4 2.0 4x4 16V Aut.,Gasoline,automatic,2.0,2015,104949.0,8
Toyota,RAV4 2.0 4x4 16V Aut.,Gasoline,automatic,2.0,2014,92503.0,9
Toyota,RAV4 2.0 4x4 16V Aut.,Gasoline,automatic,2.0,2013,86276.0,10
Toyota,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2011,64340.0,12
Toyota,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2012,114341.0,11
Toyota,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2011,97639.0,12
Toyota,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2011,106970.0,12
Toyota,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2012,115797.0,11
Toyota,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,Diesel,manual,2.5,2011,107300.0,12
Toyota,Hilux CD SR D4-D 4x4 3.0 TDI Dies.,Diesel,manual,3.0,2015,146870.0,8
Toyota,Hilux CD SR D4-D 4x4 3.0 TDI Dies.,Diesel,manual,3.0,2014,138870.0,9
Toyota,Hilux CD SR D4-D 4x4 3.0 TDI Dies.,Diesel,manual,3.0,2013,133665.0,10
Toyota,Hilux CD SR D4-D 4x4 3.0 TDI Dies.,Diesel,manual,3.0,2012,128576.0,11
Toyota,Hilux CD SR D4-D 4x4 3.0 TDI Dies.,Diesel,manual,3.0,2011,123494.0,12
Toyota,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,Diesel,manual,3.0,2011,123541.0,12
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Dies,Diesel,manual,3.0,2015,169916.0,8
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Dies,Diesel,manual,3.0,2014,152071.0,9
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Dies,Diesel,manual,3.0,2013,147406.0,10
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Dies,Diesel,manual,3.0,2012,143362.0,11
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Dies,Diesel,manual,3.0,2011,129560.0,12
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Diesel,automatic,3.0,2015,172623.0,8
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Diesel,automatic,3.0,2014,162431.0,9
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Diesel,automatic,3.0,2013,154204.0,10
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Diesel,automatic,3.0,2012,146494.0,11
Toyota,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Diesel,automatic,3.0,2011,134091.0,12
Toyota,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,Diesel,manual,2.5,2012,56221.0,11
Toyota,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,Diesel,manual,2.5,2011,52916.0,12
Toyota,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Diesel,automatic,3.0,2015,179961.0,8
Toyota,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Diesel,automatic,3.0,2014,171522.0,9
Toyota,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Diesel,automatic,3.0,2013,159629.0,10
Toyota,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Diesel,automatic,3.0,2012,153528.0,11
Toyota,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Diesel,automatic,3.0,2011,136082.0,12
Toyota,RAV4 2.4 4x4 16V 170cv Aut.,Gasoline,automatic,2.4,2012,71124.0,11
Toyota,RAV4 2.4 4x4 16V 170cv Aut.,Gasoline,automatic,2.4,2011,61275.0,12
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2023,310245.0,0
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2020,289149.0,3
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2019,197854.0,4
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2018,186622.0,5
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2017,163565.0,6
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2016,131551.0,7
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2015,109014.0,8
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2014,91669.0,9
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2013,75404.0,10
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2012,73335.0,11
Toyota,Camry XLE 3.5 24V Aut.,Gasoline,automatic,3.5,2011,61178.0,12
